particle_grade,medium,time_min,pct_dissolved
Nano (D50=1μm),FaSSIF (pH 6.8),47.56,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),47.76,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),47.96,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),48.16,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),48.36,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),48.56,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),48.76,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),48.96,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),49.16,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),49.36,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),49.57,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),49.77,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),49.97,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),50.17,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),50.37,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),50.57,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),50.77,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),50.97,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),51.17,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),51.37,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),51.57,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),51.77,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),51.97,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),52.17,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),52.37,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),52.58,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),52.78,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),52.98,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),53.18,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),53.38,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),53.58,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),53.78,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),53.98,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),54.18,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),54.38,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),54.58,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),54.78,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),54.98,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),55.18,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),55.38,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),55.59,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),55.79,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),55.99,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),56.19,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),56.39,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),56.59,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),56.79,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),56.99,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),57.19,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),57.39,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),57.59,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),57.79,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),57.99,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),58.19,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),58.39,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),58.6,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),58.8,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),59.0,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),59.2,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),59.4,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),59.6,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),59.8,100.0
Nano (D50=1μm),FaSSIF (pH 6.8),60.0,100.0
Reference (D50=150μm),SGF (pH 1.2),0.0,0.0
Reference (D50=150μm),SGF (pH 1.2),0.2,0.85
Reference (D50=150μm),SGF (pH 1.2),0.4,1.64
Reference (D50=150μm),SGF (pH 1.2),0.6,2.36
Reference (D50=150μm),SGF (pH 1.2),0.8,3.02
Reference (D50=150μm),SGF (pH 1.2),1.0,3.62
Reference (D50=150μm),SGF (pH 1.2),1.2,4.18
Reference (D50=150μm),SGF (pH 1.2),1.4,4.7
Reference (D50=150μm),SGF (pH 1.2),1.61,5.18
Reference (D50=150μm),SGF (pH 1.2),1.81,5.61
Reference (D50=150μm),SGF (pH 1.2),2.01,6.02
Reference (D50=150μm),SGF (pH 1.2),2.21,6.4
Reference (D50=150μm),SGF (pH 1.2),2.41,6.74
Reference (D50=150μm),SGF (pH 1.2),2.61,7.06
Reference (D50=150μm),SGF (pH 1.2),2.81,7.36
Reference (D50=150μm),SGF (pH 1.2),3.01,7.64
Reference (D50=150μm),SGF (pH 1.2),3.21,7.89
Reference (D50=150μm),SGF (pH 1.2),3.41,8.13
Reference (D50=150μm),SGF (pH 1.2),3.61,8.35
Reference (D50=150μm),SGF (pH 1.2),3.81,8.55
Reference (D50=150μm),SGF (pH 1.2),4.01,8.74
Reference (D50=150μm),SGF (pH 1.2),4.21,8.91
Reference (D50=150μm),SGF (pH 1.2),4.41,9.08
Reference (D50=150μm),SGF (pH 1.2),4.62,9.23
Reference (D50=150μm),SGF (pH 1.2),4.82,9.37
Reference (D50=150μm),SGF (pH 1.2),5.02,9.5
Reference (D50=150μm),SGF (pH 1.2),5.22,9.62
Reference (D50=150μm),SGF (pH 1.2),5.42,9.73
Reference (D50=150μm),SGF (pH 1.2),5.62,9.84
Reference (D50=150μm),SGF (pH 1.2),5.82,9.93
Reference (D50=150μm),SGF (pH 1.2),6.02,10.03
Reference (D50=150μm),SGF (pH 1.2),6.22,10.11
Reference (D50=150μm),SGF (pH 1.2),6.42,10.19
Reference (D50=150μm),SGF (pH 1.2),6.62,10.26
Reference (D50=150μm),SGF (pH 1.2),6.82,10.33
Reference (D50=150μm),SGF (pH 1.2),7.02,10.39
Reference (D50=150μm),SGF (pH 1.2),7.22,10.45
Reference (D50=150μm),SGF (pH 1.2),7.42,10.51
Reference (D50=150μm),SGF (pH 1.2),7.63,10.56
Reference (D50=150μm),SGF (pH 1.2),7.83,10.6
Reference (D50=150μm),SGF (pH 1.2),8.03,10.65
Reference (D50=150μm),SGF (pH 1.2),8.23,10.69
Reference (D50=150μm),SGF (pH 1.2),8.43,10.73
Reference (D50=150μm),SGF (pH 1.2),8.63,10.76
Reference (D50=150μm),SGF (pH 1.2),8.83,10.8
Reference (D50=150μm),SGF (pH 1.2),9.03,10.83
Reference (D50=150μm),SGF (pH 1.2),9.23,10.86
Reference (D50=150μm),SGF (pH 1.2),9.43,10.88
Reference (D50=150μm),SGF (pH 1.2),9.63,10.91
Reference (D50=150μm),SGF (pH 1.2),9.83,10.93
Reference (D50=150μm),SGF (pH 1.2),10.03,10.95
Reference (D50=150μm),SGF (pH 1.2),10.23,10.97
Reference (D50=150μm),SGF (pH 1.2),10.43,10.99
Reference (D50=150μm),SGF (pH 1.2),10.64,11.01
Reference (D50=150μm),SGF (pH 1.2),10.84,11.03
Reference (D50=150μm),SGF (pH 1.2),11.04,11.04
Reference (D50=150μm),SGF (pH 1.2),11.24,11.06
Reference (D50=150μm),SGF (pH 1.2),11.44,11.07
Reference (D50=150μm),SGF (pH 1.2),11.64,11.08
Reference (D50=150μm),SGF (pH 1.2),11.84,11.09
Reference (D50=150μm),SGF (pH 1.2),12.04,11.1
Reference (D50=150μm),SGF (pH 1.2),12.24,11.11
Reference (D50=150μm),SGF (pH 1.2),12.44,11.12
Reference (D50=150μm),SGF (pH 1.2),12.64,11.13
Reference (D50=150μm),SGF (pH 1.2),12.84,11.14
Reference (D50=150μm),SGF (pH 1.2),13.04,11.15
Reference (D50=150μm),SGF (pH 1.2),13.24,11.15
Reference (D50=150μm),SGF (pH 1.2),13.44,11.16
Reference (D50=150μm),SGF (pH 1.2),13.65,11.17
Reference (D50=150μm),SGF (pH 1.2),13.85,11.17
Reference (D50=150μm),SGF (pH 1.2),14.05,11.18
Reference (D50=150μm),SGF (pH 1.2),14.25,11.18
Reference (D50=150μm),SGF (pH 1.2),14.45,11.19
Reference (D50=150μm),SGF (pH 1.2),14.65,11.19
Reference (D50=150μm),SGF (pH 1.2),14.85,11.2
Reference (D50=150μm),SGF (pH 1.2),15.05,11.2
Reference (D50=150μm),SGF (pH 1.2),15.25,11.2
Reference (D50=150μm),SGF (pH 1.2),15.45,11.21
Reference (D50=150μm),SGF (pH 1.2),15.65,11.21
Reference (D50=150μm),SGF (pH 1.2),15.85,11.21
Reference (D50=150μm),SGF (pH 1.2),16.05,11.21
Reference (D50=150μm),SGF (pH 1.2),16.25,11.22
Reference (D50=150μm),SGF (pH 1.2),16.45,11.22
Reference (D50=150μm),SGF (pH 1.2),16.66,11.22
Reference (D50=150μm),SGF (pH 1.2),16.86,11.22
Reference (D50=150μm),SGF (pH 1.2),17.06,11.22
Reference (D50=150μm),SGF (pH 1.2),17.26,11.23
Reference (D50=150μm),SGF (pH 1.2),17.46,11.23
Reference (D50=150μm),SGF (pH 1.2),17.66,11.23
Reference (D50=150μm),SGF (pH 1.2),17.86,11.23
Reference (D50=150μm),SGF (pH 1.2),18.06,11.23
Reference (D50=150μm),SGF (pH 1.2),18.26,11.23
Reference (D50=150μm),SGF (pH 1.2),18.46,11.23
Reference (D50=150μm),SGF (pH 1.2),18.66,11.24
Reference (D50=150μm),SGF (pH 1.2),18.86,11.24
Reference (D50=150μm),SGF (pH 1.2),19.06,11.24
Reference (D50=150μm),SGF (pH 1.2),19.26,11.24
Reference (D50=150μm),SGF (pH 1.2),19.46,11.24
Reference (D50=150μm),SGF (pH 1.2),19.67,11.24
Reference (D50=150μm),SGF (pH 1.2),19.87,11.24
Reference (D50=150μm),SGF (pH 1.2),20.07,11.24
Reference (D50=150μm),SGF (pH 1.2),20.27,11.24
Reference (D50=150μm),SGF (pH 1.2),20.47,11.24
Reference (D50=150μm),SGF (pH 1.2),20.67,11.24
Reference (D50=150μm),SGF (pH 1.2),20.87,11.24
Reference (D50=150μm),SGF (pH 1.2),21.07,11.24
Reference (D50=150μm),SGF (pH 1.2),21.27,11.24
Reference (D50=150μm),SGF (pH 1.2),21.47,11.24
Reference (D50=150μm),SGF (pH 1.2),21.67,11.25
Reference (D50=150μm),SGF (pH 1.2),21.87,11.25
Reference (D50=150μm),SGF (pH 1.2),22.07,11.25
Reference (D50=150μm),SGF (pH 1.2),22.27,11.25
Reference (D50=150μm),SGF (pH 1.2),22.47,11.25
Reference (D50=150μm),SGF (pH 1.2),22.68,11.25
Reference (D50=150μm),SGF (pH 1.2),22.88,11.25
Reference (D50=150μm),SGF (pH 1.2),23.08,11.25
Reference (D50=150μm),SGF (pH 1.2),23.28,11.25
Reference (D50=150μm),SGF (pH 1.2),23.48,11.25
Reference (D50=150μm),SGF (pH 1.2),23.68,11.25
Reference (D50=150μm),SGF (pH 1.2),23.88,11.25
Reference (D50=150μm),SGF (pH 1.2),24.08,11.25
Reference (D50=150μm),SGF (pH 1.2),24.28,11.25
Reference (D50=150μm),SGF (pH 1.2),24.48,11.25
Reference (D50=150μm),SGF (pH 1.2),24.68,11.25
Reference (D50=150μm),SGF (pH 1.2),24.88,11.25
Reference (D50=150μm),SGF (pH 1.2),25.08,11.25
Reference (D50=150μm),SGF (pH 1.2),25.28,11.25
Reference (D50=150μm),SGF (pH 1.2),25.48,11.25
Reference (D50=150μm),SGF (pH 1.2),25.69,11.25
Reference (D50=150μm),SGF (pH 1.2),25.89,11.25
Reference (D50=150μm),SGF (pH 1.2),26.09,11.25
Reference (D50=150μm),SGF (pH 1.2),26.29,11.25
Reference (D50=150μm),SGF (pH 1.2),26.49,11.25
Reference (D50=150μm),SGF (pH 1.2),26.69,11.25
Reference (D50=150μm),SGF (pH 1.2),26.89,11.25
Reference (D50=150μm),SGF (pH 1.2),27.09,11.25
Reference (D50=150μm),SGF (pH 1.2),27.29,11.25
Reference (D50=150μm),SGF (pH 1.2),27.49,11.25
Reference (D50=150μm),SGF (pH 1.2),27.69,11.25
Reference (D50=150μm),SGF (pH 1.2),27.89,11.25
Reference (D50=150μm),SGF (pH 1.2),28.09,11.25
Reference (D50=150μm),SGF (pH 1.2),28.29,11.25
Reference (D50=150μm),SGF (pH 1.2),28.49,11.25
Reference (D50=150μm),SGF (pH 1.2),28.7,11.25
Reference (D50=150μm),SGF (pH 1.2),28.9,11.25
Reference (D50=150μm),SGF (pH 1.2),29.1,11.25
Reference (D50=150μm),SGF (pH 1.2),29.3,11.25
Reference (D50=150μm),SGF (pH 1.2),29.5,11.25
Reference (D50=150μm),SGF (pH 1.2),29.7,11.25
Reference (D50=150μm),SGF (pH 1.2),29.9,11.25
Reference (D50=150μm),SGF (pH 1.2),30.1,11.25
Reference (D50=150μm),SGF (pH 1.2),30.3,11.25
Reference (D50=150μm),SGF (pH 1.2),30.5,11.25
Reference (D50=150μm),SGF (pH 1.2),30.7,11.25
Reference (D50=150μm),SGF (pH 1.2),30.9,11.25
Reference (D50=150μm),SGF (pH 1.2),31.1,11.25
Reference (D50=150μm),SGF (pH 1.2),31.3,11.25
Reference (D50=150μm),SGF (pH 1.2),31.51,11.25
Reference (D50=150μm),SGF (pH 1.2),31.71,11.25
Reference (D50=150μm),SGF (pH 1.2),31.91,11.25
Reference (D50=150μm),SGF (pH 1.2),32.11,11.25
Reference (D50=150μm),SGF (pH 1.2),32.31,11.25
Reference (D50=150μm),SGF (pH 1.2),32.51,11.25
Reference (D50=150μm),SGF (pH 1.2),32.71,11.25
Reference (D50=150μm),SGF (pH 1.2),32.91,11.25
Reference (D50=150μm),SGF (pH 1.2),33.11,11.25
Reference (D50=150μm),SGF (pH 1.2),33.31,11.25
Reference (D50=150μm),SGF (pH 1.2),33.51,11.25
Reference (D50=150μm),SGF (pH 1.2),33.71,11.25
Reference (D50=150μm),SGF (pH 1.2),33.91,11.25
Reference (D50=150μm),SGF (pH 1.2),34.11,11.25
Reference (D50=150μm),SGF (pH 1.2),34.31,11.25
Reference (D50=150μm),SGF (pH 1.2),34.52,11.25
Reference (D50=150μm),SGF (pH 1.2),34.72,11.25
Reference (D50=150μm),SGF (pH 1.2),34.92,11.25
Reference (D50=150μm),SGF (pH 1.2),35.12,11.25
Reference (D50=150μm),SGF (pH 1.2),35.32,11.25
Reference (D50=150μm),SGF (pH 1.2),35.52,11.25
Reference (D50=150μm),SGF (pH 1.2),35.72,11.25
Reference (D50=150μm),SGF (pH 1.2),35.92,11.25
Reference (D50=150μm),SGF (pH 1.2),36.12,11.25
Reference (D50=150μm),SGF (pH 1.2),36.32,11.25
Reference (D50=150μm),SGF (pH 1.2),36.52,11.25
Reference (D50=150μm),SGF (pH 1.2),36.72,11.25
Reference (D50=150μm),SGF (pH 1.2),36.92,11.25
Reference (D50=150μm),SGF (pH 1.2),37.12,11.25
Reference (D50=150μm),SGF (pH 1.2),37.32,11.25
Reference (D50=150μm),SGF (pH 1.2),37.53,11.25
Reference (D50=150μm),SGF (pH 1.2),37.73,11.25
Reference (D50=150μm),SGF (pH 1.2),37.93,11.25
Reference (D50=150μm),SGF (pH 1.2),38.13,11.25
Reference (D50=150μm),SGF (pH 1.2),38.33,11.25
Reference (D50=150μm),SGF (pH 1.2),38.53,11.25
Reference (D50=150μm),SGF (pH 1.2),38.73,11.25
Reference (D50=150μm),SGF (pH 1.2),38.93,11.25
Reference (D50=150μm),SGF (pH 1.2),39.13,11.25
Reference (D50=150μm),SGF (pH 1.2),39.33,11.25
Reference (D50=150μm),SGF (pH 1.2),39.53,11.25
Reference (D50=150μm),SGF (pH 1.2),39.73,11.25
Reference (D50=150μm),SGF (pH 1.2),39.93,11.25
Reference (D50=150μm),SGF (pH 1.2),40.13,11.25
Reference (D50=150μm),SGF (pH 1.2),40.33,11.25
Reference (D50=150μm),SGF (pH 1.2),40.54,11.25
Reference (D50=150μm),SGF (pH 1.2),40.74,11.25
Reference (D50=150μm),SGF (pH 1.2),40.94,11.25
Reference (D50=150μm),SGF (pH 1.2),41.14,11.25
Reference (D50=150μm),SGF (pH 1.2),41.34,11.25
Reference (D50=150μm),SGF (pH 1.2),41.54,11.25
Reference (D50=150μm),SGF (pH 1.2),41.74,11.25
Reference (D50=150μm),SGF (pH 1.2),41.94,11.25
Reference (D50=150μm),SGF (pH 1.2),42.14,11.25
Reference (D50=150μm),SGF (pH 1.2),42.34,11.25
Reference (D50=150μm),SGF (pH 1.2),42.54,11.25
Reference (D50=150μm),SGF (pH 1.2),42.74,11.25
Reference (D50=150μm),SGF (pH 1.2),42.94,11.25
Reference (D50=150μm),SGF (pH 1.2),43.14,11.25
Reference (D50=150μm),SGF (pH 1.2),43.34,11.25
Reference (D50=150μm),SGF (pH 1.2),43.55,11.25
Reference (D50=150μm),SGF (pH 1.2),43.75,11.25
Reference (D50=150μm),SGF (pH 1.2),43.95,11.25
Reference (D50=150μm),SGF (pH 1.2),44.15,11.25
Reference (D50=150μm),SGF (pH 1.2),44.35,11.25
Reference (D50=150μm),SGF (pH 1.2),44.55,11.25
Reference (D50=150μm),SGF (pH 1.2),44.75,11.25
Reference (D50=150μm),SGF (pH 1.2),44.95,11.25
Reference (D50=150μm),SGF (pH 1.2),45.15,11.25
Reference (D50=150μm),SGF (pH 1.2),45.35,11.25
Reference (D50=150μm),SGF (pH 1.2),45.55,11.25
Reference (D50=150μm),SGF (pH 1.2),45.75,11.25
Reference (D50=150μm),SGF (pH 1.2),45.95,11.25
Reference (D50=150μm),SGF (pH 1.2),46.15,11.25
Reference (D50=150μm),SGF (pH 1.2),46.35,11.25
Reference (D50=150μm),SGF (pH 1.2),46.56,11.25
Reference (D50=150μm),SGF (pH 1.2),46.76,11.25
Reference (D50=150μm),SGF (pH 1.2),46.96,11.25
Reference (D50=150μm),SGF (pH 1.2),47.16,11.25
Reference (D50=150μm),SGF (pH 1.2),47.36,11.25
Reference (D50=150μm),SGF (pH 1.2),47.56,11.25
Reference (D50=150μm),SGF (pH 1.2),47.76,11.25
Reference (D50=150μm),SGF (pH 1.2),47.96,11.25
Reference (D50=150μm),SGF (pH 1.2),48.16,11.25
Reference (D50=150μm),SGF (pH 1.2),48.36,11.25
Reference (D50=150μm),SGF (pH 1.2),48.56,11.25
Reference (D50=150μm),SGF (pH 1.2),48.76,11.25
Reference (D50=150μm),SGF (pH 1.2),48.96,11.25
Reference (D50=150μm),SGF (pH 1.2),49.16,11.25
Reference (D50=150μm),SGF (pH 1.2),49.36,11.25
Reference (D50=150μm),SGF (pH 1.2),49.57,11.25
Reference (D50=150μm),SGF (pH 1.2),49.77,11.25
Reference (D50=150μm),SGF (pH 1.2),49.97,11.25
Reference (D50=150μm),SGF (pH 1.2),50.17,11.25
Reference (D50=150μm),SGF (pH 1.2),50.37,11.25
Reference (D50=150μm),SGF (pH 1.2),50.57,11.25
Reference (D50=150μm),SGF (pH 1.2),50.77,11.25
Reference (D50=150μm),SGF (pH 1.2),50.97,11.25
Reference (D50=150μm),SGF (pH 1.2),51.17,11.25
Reference (D50=150μm),SGF (pH 1.2),51.37,11.25
Reference (D50=150μm),SGF (pH 1.2),51.57,11.25
Reference (D50=150μm),SGF (pH 1.2),51.77,11.25
Reference (D50=150μm),SGF (pH 1.2),51.97,11.25
Reference (D50=150μm),SGF (pH 1.2),52.17,11.25
Reference (D50=150μm),SGF (pH 1.2),52.37,11.25
Reference (D50=150μm),SGF (pH 1.2),52.58,11.25
Reference (D50=150μm),SGF (pH 1.2),52.78,11.25
Reference (D50=150μm),SGF (pH 1.2),52.98,11.25
Reference (D50=150μm),SGF (pH 1.2),53.18,11.25
Reference (D50=150μm),SGF (pH 1.2),53.38,11.25
Reference (D50=150μm),SGF (pH 1.2),53.58,11.25
Reference (D50=150μm),SGF (pH 1.2),53.78,11.25
Reference (D50=150μm),SGF (pH 1.2),53.98,11.25
Reference (D50=150μm),SGF (pH 1.2),54.18,11.25
Reference (D50=150μm),SGF (pH 1.2),54.38,11.25
Reference (D50=150μm),SGF (pH 1.2),54.58,11.25
Reference (D50=150μm),SGF (pH 1.2),54.78,11.25
Reference (D50=150μm),SGF (pH 1.2),54.98,11.25
Reference (D50=150μm),SGF (pH 1.2),55.18,11.25
Reference (D50=150μm),SGF (pH 1.2),55.38,11.25
Reference (D50=150μm),SGF (pH 1.2),55.59,11.25
Reference (D50=150μm),SGF (pH 1.2),55.79,11.25
Reference (D50=150μm),SGF (pH 1.2),55.99,11.25
Reference (D50=150μm),SGF (pH 1.2),56.19,11.25
Reference (D50=150μm),SGF (pH 1.2),56.39,11.25
Reference (D50=150μm),SGF (pH 1.2),56.59,11.25
Reference (D50=150μm),SGF (pH 1.2),56.79,11.25
Reference (D50=150μm),SGF (pH 1.2),56.99,11.25
Reference (D50=150μm),SGF (pH 1.2),57.19,11.25
Reference (D50=150μm),SGF (pH 1.2),57.39,11.25
Reference (D50=150μm),SGF (pH 1.2),57.59,11.25
Reference (D50=150μm),SGF (pH 1.2),57.79,11.25
Reference (D50=150μm),SGF (pH 1.2),57.99,11.25
Reference (D50=150μm),SGF (pH 1.2),58.19,11.25
Reference (D50=150μm),SGF (pH 1.2),58.39,11.25
Reference (D50=150μm),SGF (pH 1.2),58.6,11.25
Reference (D50=150μm),SGF (pH 1.2),58.8,11.25
Reference (D50=150μm),SGF (pH 1.2),59.0,11.25
Reference (D50=150μm),SGF (pH 1.2),59.2,11.25
Reference (D50=150μm),SGF (pH 1.2),59.4,11.25
Reference (D50=150μm),SGF (pH 1.2),59.6,11.25
Reference (D50=150μm),SGF (pH 1.2),59.8,11.25
Reference (D50=150μm),SGF (pH 1.2),60.0,11.25
Micronized (D50=25μm),SGF (pH 1.2),0.0,0.0
Micronized (D50=25μm),SGF (pH 1.2),0.2,4.38
Micronized (D50=25μm),SGF (pH 1.2),0.4,6.97
Micronized (D50=25μm),SGF (pH 1.2),0.6,8.56
Micronized (D50=25μm),SGF (pH 1.2),0.8,9.54
Micronized (D50=25μm),SGF (pH 1.2),1.0,10.16
Micronized (D50=25μm),SGF (pH 1.2),1.2,10.56
Micronized (D50=25μm),SGF (pH 1.2),1.4,10.81
Micronized (D50=25μm),SGF (pH 1.2),1.61,10.97
Micronized (D50=25μm),SGF (pH 1.2),1.81,11.07
Micronized (D50=25μm),SGF (pH 1.2),2.01,11.13
Micronized (D50=25μm),SGF (pH 1.2),2.21,11.18
Micronized (D50=25μm),SGF (pH 1.2),2.41,11.2
Micronized (D50=25μm),SGF (pH 1.2),2.61,11.22
Micronized (D50=25μm),SGF (pH 1.2),2.81,11.23
Micronized (D50=25μm),SGF (pH 1.2),3.01,11.24
Micronized (D50=25μm),SGF (pH 1.2),3.21,11.24
Micronized (D50=25μm),SGF (pH 1.2),3.41,11.24
Micronized (D50=25μm),SGF (pH 1.2),3.61,11.25
Micronized (D50=25μm),SGF (pH 1.2),3.81,11.25
Micronized (D50=25μm),SGF (pH 1.2),4.01,11.25
Micronized (D50=25μm),SGF (pH 1.2),4.21,11.25
Micronized (D50=25μm),SGF (pH 1.2),4.41,11.25
Micronized (D50=25μm),SGF (pH 1.2),4.62,11.25
Micronized (D50=25μm),SGF (pH 1.2),4.82,11.25
Micronized (D50=25μm),SGF (pH 1.2),5.02,11.25
Micronized (D50=25μm),SGF (pH 1.2),5.22,11.25
Micronized (D50=25μm),SGF (pH 1.2),5.42,11.25
Micronized (D50=25μm),SGF (pH 1.2),5.62,11.25
Micronized (D50=25μm),SGF (pH 1.2),5.82,11.25
Micronized (D50=25μm),SGF (pH 1.2),6.02,11.25
Micronized (D50=25μm),SGF (pH 1.2),6.22,11.25
Micronized (D50=25μm),SGF (pH 1.2),6.42,11.25
Micronized (D50=25μm),SGF (pH 1.2),6.62,11.25
Micronized (D50=25μm),SGF (pH 1.2),6.82,11.25
Micronized (D50=25μm),SGF (pH 1.2),7.02,11.25
Micronized (D50=25μm),SGF (pH 1.2),7.22,11.25
Micronized (D50=25μm),SGF (pH 1.2),7.42,11.25
Micronized (D50=25μm),SGF (pH 1.2),7.63,11.25
Micronized (D50=25μm),SGF (pH 1.2),7.83,11.25
Micronized (D50=25μm),SGF (pH 1.2),8.03,11.25
Micronized (D50=25μm),SGF (pH 1.2),8.23,11.25
Micronized (D50=25μm),SGF (pH 1.2),8.43,11.25
Micronized (D50=25μm),SGF (pH 1.2),8.63,11.25
Micronized (D50=25μm),SGF (pH 1.2),8.83,11.25
Micronized (D50=25μm),SGF (pH 1.2),9.03,11.25
Micronized (D50=25μm),SGF (pH 1.2),9.23,11.25
Micronized (D50=25μm),SGF (pH 1.2),9.43,11.25
Micronized (D50=25μm),SGF (pH 1.2),9.63,11.25
Micronized (D50=25μm),SGF (pH 1.2),9.83,11.25
Micronized (D50=25μm),SGF (pH 1.2),10.03,11.25
Micronized (D50=25μm),SGF (pH 1.2),10.23,11.25
Micronized (D50=25μm),SGF (pH 1.2),10.43,11.25
Micronized (D50=25μm),SGF (pH 1.2),10.64,11.25
Micronized (D50=25μm),SGF (pH 1.2),10.84,11.25
Micronized (D50=25μm),SGF (pH 1.2),11.04,11.25
Micronized (D50=25μm),SGF (pH 1.2),11.24,11.25
Micronized (D50=25μm),SGF (pH 1.2),11.44,11.25
Micronized (D50=25μm),SGF (pH 1.2),11.64,11.25
Micronized (D50=25μm),SGF (pH 1.2),11.84,11.25
Micronized (D50=25μm),SGF (pH 1.2),12.04,11.25
Micronized (D50=25μm),SGF (pH 1.2),12.24,11.25
Micronized (D50=25μm),SGF (pH 1.2),12.44,11.25
Micronized (D50=25μm),SGF (pH 1.2),12.64,11.25
Micronized (D50=25μm),SGF (pH 1.2),12.84,11.25
Micronized (D50=25μm),SGF (pH 1.2),13.04,11.25
Micronized (D50=25μm),SGF (pH 1.2),13.24,11.25
Micronized (D50=25μm),SGF (pH 1.2),13.44,11.25
Micronized (D50=25μm),SGF (pH 1.2),13.65,11.25
Micronized (D50=25μm),SGF (pH 1.2),13.85,11.25
Micronized (D50=25μm),SGF (pH 1.2),14.05,11.25
Micronized (D50=25μm),SGF (pH 1.2),14.25,11.25
Micronized (D50=25μm),SGF (pH 1.2),14.45,11.25
Micronized (D50=25μm),SGF (pH 1.2),14.65,11.25
Micronized (D50=25μm),SGF (pH 1.2),14.85,11.25
Micronized (D50=25μm),SGF (pH 1.2),15.05,11.25
Micronized (D50=25μm),SGF (pH 1.2),15.25,11.25
Micronized (D50=25μm),SGF (pH 1.2),15.45,11.25
Micronized (D50=25μm),SGF (pH 1.2),15.65,11.25
Micronized (D50=25μm),SGF (pH 1.2),15.85,11.25
Micronized (D50=25μm),SGF (pH 1.2),16.05,11.25
Micronized (D50=25μm),SGF (pH 1.2),16.25,11.25
Micronized (D50=25μm),SGF (pH 1.2),16.45,11.25
Micronized (D50=25μm),SGF (pH 1.2),16.66,11.25
Micronized (D50=25μm),SGF (pH 1.2),16.86,11.25
Micronized (D50=25μm),SGF (pH 1.2),17.06,11.25
Micronized (D50=25μm),SGF (pH 1.2),17.26,11.25
Micronized (D50=25μm),SGF (pH 1.2),17.46,11.25
Micronized (D50=25μm),SGF (pH 1.2),17.66,11.25
Micronized (D50=25μm),SGF (pH 1.2),17.86,11.25
Micronized (D50=25μm),SGF (pH 1.2),18.06,11.25
Micronized (D50=25μm),SGF (pH 1.2),18.26,11.25
Micronized (D50=25μm),SGF (pH 1.2),18.46,11.25
